subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,is_churned,is_active,account_name,industry,country,signup_date,referral_source,tenure_days,tenure_months,month,total_usage_events,total_usage_time,total_errors
S-83ee41,A-ad3abd,2023-04-20,,Basic,44,836,10032,False,False,False,False,annual,True,0,1,Company_410,FinTech,US,2023-03-03,event,1015,33.8,2023-04,15.0,5777.0,0.0
S-9eeb7e,A-029f69,2024-12-02,,Basic,11,209,2508,False,False,False,False,monthly,False,0,1,Company_129,Cybersecurity,CA,2024-03-07,event,423,14.1,2024-12,75.0,27548.0,1.0
S-649bb6,A-9f9299,2024-07-18,,Enterprise,28,5572,66864,False,False,False,False,annual,False,0,1,Company_133,FinTech,US,2023-09-02,organic,560,18.7,2024-07,60.0,23318.0,3.0
S-9f8b23,A-118f1c,2024-12-24,2024-12-26,Enterprise,128,25472,305664,False,False,False,True,annual,True,1,0,Company_492,Cybersecurity,US,2024-10-31,other,2,0.1,2024-12,53.0,20202.0,2.0
S-510009,A-0651a4,2024-11-16,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,0,1,Company_255,HealthTech,FR,2024-10-16,organic,439,14.6,2024-11,35.0,8997.0,2.0
S-295bac,A-779e4e,2023-07-13,,Enterprise,58,11542,138504,False,False,False,False,monthly,True,0,1,Company_193,HealthTech,US,2023-01-02,organic,931,31.0,2023-07,30.0,3865.0,2.0
S-b555de,A-af0cd2,2023-10-04,,Basic,19,361,4332,False,True,False,False,monthly,True,0,1,Company_204,Cybersecurity,IN,2023-01-03,other,848,28.3,2023-10,55.0,22801.0,4.0
S-1f5841,A-b30291,2024-05-08,,Basic,5,95,1140,False,False,False,False,annual,True,0,1,Company_344,HealthTech,US,2024-04-05,event,631,21.0,2024-05,70.0,22029.0,12.0
S-0d6da2,A-e4144b,2024-11-28,,Enterprise,41,0,0,True,False,False,False,monthly,False,0,1,Company_316,EdTech,UK,2024-10-22,other,427,14.2,2024-11,12.0,1350.0,0.0
S-5c4dd7,A-0b0d6d,2024-12-31,,Pro,21,1029,12348,False,False,False,False,annual,True,0,1,Company_267,DevTools,US,2024-12-30,organic,394,13.1,2024-12,46.0,19396.0,3.0
S-904529,A-fe79a5,2024-03-02,2024-10-02,Basic,19,0,0,True,True,False,True,monthly,True,1,0,Company_81,HealthTech,IN,2024-02-21,ads,214,7.1,2024-03,52.0,17546.0,2.0
S-eed91a,A-22d9d2,2024-12-17,2024-12-20,Pro,32,1568,18816,False,False,True,True,monthly,True,1,0,Company_188,DevTools,FR,2024-03-22,event,3,0.1,2024-12,46.0,17573.0,0.0
S-71466f,A-d5a319,2024-01-16,,Basic,15,285,3420,False,False,False,False,annual,True,0,1,Company_158,FinTech,US,2023-05-04,other,744,24.8,2024-01,45.0,13578.0,2.0
S-24d48b,A-7c83a1,2024-05-16,2024-07-29,Pro,12,588,7056,False,False,False,True,annual,True,1,0,Company_447,Cybersecurity,US,2024-05-06,partner,74,2.5,2024-05,15.0,7926.0,1.0
S-518ce3,A-98a59a,2024-08-01,,Pro,148,0,0,True,False,True,False,annual,True,0,1,Company_80,FinTech,UK,2023-08-04,partner,546,18.2,2024-08,78.0,18387.0,3.0
S-0e0ec8,A-cc102e,2024-05-06,,Basic,13,247,2964,False,False,False,False,annual,True,0,1,Company_443,HealthTech,US,2024-04-15,partner,633,21.1,2024-05,56.0,21132.0,6.0
S-fe0869,A-d4e0d4,2024-11-16,,Enterprise,117,23283,279396,False,False,False,False,annual,True,0,1,Company_403,FinTech,US,2024-10-18,other,439,14.6,2024-11,11.0,4565.0,1.0
S-457294,A-fa3095,2024-06-07,,Enterprise,70,13930,167160,False,False,False,False,monthly,True,0,1,Company_174,FinTech,US,2023-09-03,ads,601,20.0,2024-06,17.0,3769.0,0.0
S-3bb28f,A-37f969,2024-01-20,,Enterprise,30,5970,71640,False,True,False,False,monthly,True,0,1,Company_150,HealthTech,IN,2023-10-14,partner,740,24.7,2024-01,40.0,17428.0,1.0
S-31d8aa,A-96bbc6,2024-05-28,,Pro,39,1911,22932,False,True,False,False,annual,True,0,1,Company_342,Cybersecurity,US,2024-05-07,organic,611,20.4,2024-05,52.0,18431.0,5.0
S-29c16b,A-afa505,2024-07-24,2024-10-06,Pro,70,3430,41160,False,False,False,True,monthly,True,1,0,Company_157,DevTools,US,2023-12-27,partner,74,2.5,2024-07,19.0,3353.0,1.0
S-b3f2cb,A-812c5b,2024-06-19,,Enterprise,55,0,0,True,False,False,False,monthly,True,0,1,Company_395,DevTools,CA,2024-02-25,organic,589,19.6,2024-06,87.0,32401.0,2.0
S-5d6528,A-22d9d2,2024-07-23,,Enterprise,8,1592,19104,False,False,False,False,monthly,True,0,1,Company_188,DevTools,FR,2024-03-22,event,555,18.5,2024-07,52.0,8645.0,6.0
S-dbb8b9,A-58b9ff,2024-08-09,,Pro,2,98,1176,False,False,False,False,monthly,False,0,1,Company_425,DevTools,IN,2024-05-31,partner,538,17.9,2024-08,35.0,7243.0,2.0
S-9f7ef0,A-b3fe05,2024-10-31,,Enterprise,46,9154,109848,False,False,False,False,monthly,True,0,1,Company_238,Cybersecurity,CA,2024-05-28,partner,455,15.2,2024-10,22.0,5126.0,0.0
S-2178f0,A-b30291,2024-09-26,2024-11-02,Basic,5,0,0,True,False,False,True,monthly,True,1,0,Company_344,HealthTech,US,2024-04-05,event,37,1.2,2024-09,62.0,17765.0,3.0
S-31cec4,A-34ea2f,2024-10-28,,Basic,8,152,1824,False,False,False,False,monthly,True,0,1,Company_436,HealthTech,US,2024-08-15,organic,458,15.3,2024-10,36.0,7984.0,1.0
S-a1426b,A-cc98bc,2023-12-31,,Basic,32,608,7296,False,False,False,False,annual,False,0,1,Company_469,DevTools,US,2023-05-24,ads,760,25.3,2023-12,35.0,6035.0,1.0
S-5ea66d,A-503d5a,2024-12-18,,Enterprise,4,796,9552,False,False,False,False,annual,True,0,1,Company_99,FinTech,US,2023-10-21,other,407,13.6,2024-12,31.0,15464.0,4.0
S-4f9730,A-8adedc,2024-07-21,,Enterprise,25,0,0,True,False,False,False,monthly,True,0,1,Company_300,EdTech,US,2024-02-11,event,557,18.6,2024-07,70.0,28904.0,5.0
S-befdf1,A-68f37c,2024-02-27,,Basic,13,247,2964,False,False,False,False,monthly,True,0,1,Company_202,HealthTech,US,2023-07-15,ads,702,23.4,2024-02,73.0,21048.0,3.0
S-2b504d,A-6a4e2d,2023-07-12,,Enterprise,9,1791,21492,False,False,False,False,annual,True,0,1,Company_46,EdTech,UK,2023-04-07,partner,932,31.1,2023-07,43.0,6449.0,6.0
S-4484ae,A-b07346,2024-12-08,,Enterprise,51,10149,121788,False,True,False,False,monthly,True,0,1,Company_269,HealthTech,US,2024-10-10,partner,417,13.9,2024-12,36.0,11395.0,1.0
S-a2e1dd,A-c37cab,2024-08-10,2024-09-29,Enterprise,13,0,0,True,False,False,True,monthly,True,1,0,Company_278,Cybersecurity,UK,2024-07-29,event,50,1.7,2024-08,82.0,20062.0,1.0
S-00dea4,A-a6d261,2024-01-14,,Enterprise,15,2985,35820,False,False,False,False,monthly,True,0,1,Company_303,FinTech,CA,2023-11-29,other,746,24.9,2024-01,63.0,16766.0,0.0
S-b73fdf,A-dbc825,2024-04-26,2024-08-07,Basic,19,361,4332,False,False,False,True,annual,True,1,0,Company_252,EdTech,FR,2024-01-07,partner,103,3.4,2024-04,39.0,13692.0,3.0
S-07e821,A-e61e98,2023-11-09,,Pro,37,1813,21756,False,False,False,False,monthly,True,0,1,Company_115,FinTech,US,2023-10-20,partner,812,27.1,2023-11,34.0,5679.0,0.0
S-c8292c,A-cb5333,2024-05-04,,Basic,51,0,0,True,False,False,False,annual,True,0,1,Company_370,DevTools,US,2024-03-26,ads,635,21.2,2024-05,15.0,8118.0,0.0
S-47b86b,A-524364,2024-12-31,,Pro,11,539,6468,False,False,False,False,monthly,True,0,1,Company_388,DevTools,FR,2024-12-31,partner,394,13.1,2024-12,39.0,14151.0,4.0
S-07976e,A-81edc3,2024-07-12,,Pro,5,245,2940,False,False,False,False,monthly,True,0,1,Company_236,Cybersecurity,IN,2023-10-30,ads,566,18.9,2024-07,38.0,16248.0,0.0
S-412125,A-1b9609,2024-01-14,,Basic,16,304,3648,False,False,False,False,monthly,True,0,1,Company_5,EdTech,IN,2023-10-12,ads,746,24.9,2024-01,50.0,22562.0,2.0
S-1d15a7,A-1e50e0,2023-03-23,,Enterprise,19,3781,45372,False,True,False,False,monthly,True,0,1,Company_415,Cybersecurity,DE,2023-02-21,other,1043,34.8,2023-03,9.0,2331.0,4.0
S-655049,A-9779ad,2024-10-27,,Basic,40,0,0,True,False,False,False,monthly,False,0,1,Company_171,Cybersecurity,AU,2024-03-29,event,459,15.3,2024-10,20.0,5900.0,1.0
S-9cfabf,A-0f3e88,2023-08-05,,Basic,7,133,1596,False,False,False,False,annual,True,0,1,Company_428,HealthTech,US,2023-07-23,other,908,30.3,2023-08,26.0,13009.0,0.0
S-dd80e4,A-0532a9,2024-11-24,,Enterprise,21,4179,50148,False,True,False,False,annual,True,0,1,Company_170,FinTech,IN,2024-09-25,event,431,14.4,2024-11,33.0,10526.0,2.0
S-1fb7ac,A-117171,2024-12-14,2024-12-17,Pro,45,2205,26460,False,False,False,True,annual,True,1,0,Company_135,HealthTech,FR,2024-09-12,organic,3,0.1,2024-12,49.0,13533.0,0.0
S-576519,A-cc98bc,2023-05-27,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,0,1,Company_469,DevTools,US,2023-05-24,ads,978,32.6,2023-05,56.0,13548.0,6.0
S-b23ec5,A-3be56b,2024-05-01,,Enterprise,18,3582,42984,False,False,True,False,annual,True,0,1,Company_200,HealthTech,IN,2023-10-26,event,638,21.3,2024-05,48.0,13208.0,2.0
S-1cb993,A-84ebe4,2023-05-10,,Basic,18,342,4104,False,False,False,False,annual,True,0,1,Company_68,FinTech,US,2023-03-12,ads,995,33.2,2023-05,31.0,4248.0,3.0
S-c87692,A-dcc2f0,2023-10-02,,Basic,15,285,3420,False,False,False,False,annual,True,0,1,Company_309,FinTech,UK,2023-07-22,organic,850,28.3,2023-10,40.0,11553.0,1.0
S-2aaa9c,A-4c38bc,2024-12-10,,Pro,36,1764,21168,False,False,False,False,monthly,True,0,1,Company_55,HealthTech,UK,2024-03-09,event,415,13.8,2024-12,73.0,31270.0,1.0
S-8426e7,A-42e5e1,2024-10-18,,Enterprise,22,4378,52536,False,False,False,False,annual,True,0,1,Company_118,DevTools,US,2024-07-09,ads,468,15.6,2024-10,94.0,26093.0,9.0
S-ed857b,A-ad64c6,2024-03-07,,Enterprise,12,2388,28656,False,False,False,False,monthly,False,0,1,Company_175,DevTools,UK,2024-02-23,event,693,23.1,2024-03,32.0,9243.0,8.0
S-2843fe,A-089363,2024-06-26,,Basic,2,0,0,True,False,False,False,monthly,True,0,1,Company_387,FinTech,AU,2023-05-06,event,582,19.4,2024-06,74.0,20352.0,1.0
S-4c8e19,A-659280,2024-11-21,,Basic,17,323,3876,False,False,False,False,monthly,False,0,1,Company_417,FinTech,IN,2023-11-17,event,434,14.5,2024-11,44.0,17319.0,0.0
S-b4b084,A-ced9aa,2024-12-21,,Enterprise,5,995,11940,False,False,False,False,monthly,True,0,1,Company_310,DevTools,US,2024-10-05,other,404,13.5,2024-12,58.0,20544.0,4.0
S-0802a4,A-a45270,2024-08-24,,Pro,79,3871,46452,False,False,False,False,annual,True,0,1,Company_37,HealthTech,US,2024-06-24,ads,523,17.4,2024-08,46.0,12505.0,3.0
S-37879d,A-9779ad,2024-09-17,,Pro,40,1960,23520,False,False,False,False,monthly,False,0,1,Company_171,Cybersecurity,AU,2024-03-29,event,499,16.6,2024-09,32.0,9469.0,3.0
S-8048cc,A-eb7c38,2024-07-04,,Basic,9,171,2052,False,False,True,False,annual,True,0,1,Company_47,DevTools,AU,2024-02-25,organic,574,19.1,2024-07,53.0,18849.0,2.0
S-c2a14b,A-526d93,2024-11-08,2024-11-10,Enterprise,43,8557,102684,False,False,False,True,annual,False,1,0,Company_66,HealthTech,FR,2024-04-14,organic,2,0.1,2024-11,44.0,14636.0,1.0
S-549340,A-eb1312,2024-09-18,,Pro,25,1225,14700,False,False,False,False,monthly,True,0,1,Company_322,FinTech,US,2024-09-16,partner,498,16.6,2024-09,15.0,4617.0,0.0
S-83d49e,A-dbc825,2024-07-27,,Pro,19,931,11172,False,False,False,False,annual,True,0,1,Company_252,EdTech,FR,2024-01-07,partner,551,18.4,2024-07,53.0,11683.0,2.0
S-2ad954,A-b9f5b1,2023-03-12,,Enterprise,42,0,0,True,False,False,False,monthly,True,0,1,Company_494,Cybersecurity,US,2023-01-24,other,1054,35.1,2023-03,24.0,4382.0,0.0
S-4e4ef4,A-9ee962,2023-07-09,,Pro,25,1225,14700,False,False,True,False,monthly,True,0,1,Company_59,HealthTech,US,2023-02-28,ads,935,31.2,2023-07,71.0,17693.0,8.0
S-a0d68d,A-c58f49,2024-08-10,,Basic,70,1330,15960,False,False,False,False,monthly,True,0,1,Company_480,EdTech,US,2024-07-31,other,537,17.9,2024-08,67.0,17874.0,5.0
S-f3f2bd,A-560d27,2024-12-17,,Basic,29,0,0,True,False,False,False,annual,True,0,1,Company_266,DevTools,US,2024-05-05,organic,408,13.6,2024-12,34.0,10636.0,2.0
S-37a9e3,A-c608c8,2024-06-07,2024-06-29,Enterprise,11,2189,26268,False,False,False,True,monthly,False,1,0,Company_199,DevTools,DE,2023-04-27,ads,22,0.7,2024-06,82.0,33943.0,10.0
S-c9d475,A-1986ca,2023-07-06,,Enterprise,20,3980,47760,False,False,False,False,annual,False,0,1,Company_197,HealthTech,IN,2023-01-30,ads,938,31.3,2023-07,26.0,11812.0,2.0
S-646813,A-a45270,2024-09-14,,Enterprise,14,0,0,True,False,False,False,monthly,True,0,1,Company_37,HealthTech,US,2024-06-24,ads,502,16.7,2024-09,39.0,2946.0,3.0
S-d0bab8,A-94f8c9,2024-06-26,,Basic,74,1406,16872,False,True,False,False,annual,True,0,1,Company_51,HealthTech,US,2024-03-29,other,582,19.4,2024-06,9.0,846.0,0.0
S-57bbae,A-a09355,2024-11-05,,Pro,14,686,8232,False,False,False,False,monthly,True,0,1,Company_459,FinTech,US,2024-08-10,organic,450,15.0,2024-11,72.0,20367.0,1.0
S-59778a,A-f6b2fb,2024-08-11,,Enterprise,49,9751,117012,False,False,False,False,monthly,True,0,1,Company_418,DevTools,AU,2024-04-23,event,536,17.9,2024-08,77.0,26681.0,9.0
S-94c40b,A-7c6b6b,2024-12-06,2024-12-26,Pro,26,1274,15288,False,False,False,True,annual,True,1,0,Company_223,FinTech,US,2024-11-30,other,20,0.7,2024-12,31.0,7777.0,3.0
S-b9c6ce,A-e1462e,2024-10-06,,Enterprise,15,0,0,True,False,False,False,monthly,True,0,1,Company_217,FinTech,UK,2023-03-12,partner,480,16.0,2024-10,46.0,12524.0,1.0
S-f1ffee,A-96215d,2024-09-30,,Enterprise,16,3184,38208,False,False,False,False,annual,False,0,1,Company_318,FinTech,US,2024-08-08,event,486,16.2,2024-09,77.0,20975.0,4.0
S-cc30c5,A-b78bf8,2024-11-17,,Basic,33,627,7524,False,False,False,False,monthly,True,0,1,Company_148,DevTools,US,2024-11-15,event,438,14.6,2024-11,23.0,9231.0,0.0
S-9fa60e,A-712426,2024-12-15,,Basic,9,171,2052,False,False,False,False,annual,True,0,1,Company_155,HealthTech,US,2024-11-10,other,410,13.7,2024-12,0.0,0.0,0.0
S-44c2c1,A-2d1036,2024-08-02,,Pro,69,3381,40572,False,False,True,False,annual,True,0,1,Company_399,FinTech,US,2024-06-14,ads,545,18.2,2024-08,72.0,25469.0,1.0
S-3d6648,A-e2cd1b,2024-10-05,,Enterprise,15,0,0,True,False,False,False,monthly,True,0,1,Company_121,DevTools,US,2024-02-04,other,481,16.0,2024-10,32.0,7394.0,0.0
S-d97fa8,A-508199,2024-02-20,,Basic,19,361,4332,False,False,False,False,monthly,True,0,1,Company_208,FinTech,AU,2024-01-28,event,709,23.6,2024-02,61.0,19052.0,1.0
S-398291,A-acb7f7,2024-07-15,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,0,1,Company_330,EdTech,US,2024-01-06,ads,563,18.8,2024-07,41.0,8592.0,0.0
S-d7ee6f,A-35083d,2023-08-10,,Enterprise,19,3781,45372,False,True,False,False,annual,True,0,1,Company_27,HealthTech,IN,2023-04-28,partner,903,30.1,2023-08,54.0,21187.0,0.0
S-3663bb,A-de24d5,2024-12-19,,Enterprise,5,0,0,True,False,False,False,monthly,True,0,1,Company_231,DevTools,US,2024-11-05,other,406,13.5,2024-12,9.0,1098.0,1.0
S-81cd46,A-ced9aa,2024-10-11,,Enterprise,6,1194,14328,False,False,False,False,annual,True,0,1,Company_310,DevTools,US,2024-10-05,other,475,15.8,2024-10,44.0,19408.0,5.0
S-e6678a,A-54ecc2,2023-08-16,,Pro,4,196,2352,False,False,False,False,annual,False,0,1,Company_289,Cybersecurity,US,2023-06-11,partner,897,29.9,2023-08,47.0,14109.0,3.0
S-69b66d,A-6da850,2024-01-08,,Basic,25,475,5700,False,True,False,False,annual,True,0,1,Company_293,FinTech,IN,2023-10-07,organic,752,25.1,2024-01,28.0,6882.0,4.0
S-68565b,A-5c046d,2024-12-02,,Basic,93,1767,21204,False,False,False,False,annual,False,0,1,Company_130,EdTech,FR,2024-07-06,partner,423,14.1,2024-12,43.0,9572.0,4.0
S-00b0bc,A-089363,2024-12-12,,Enterprise,9,0,0,True,False,False,False,annual,True,0,1,Company_387,FinTech,AU,2023-05-06,event,413,13.8,2024-12,4.0,2304.0,0.0
S-f6ca9e,A-c7ffc2,2024-10-27,,Enterprise,30,5970,71640,False,False,False,False,annual,True,0,1,Company_392,Cybersecurity,US,2023-01-27,partner,459,15.3,2024-10,61.0,13085.0,0.0
S-8fd696,A-dec005,2024-11-15,2024-12-03,Enterprise,54,10746,128952,False,False,False,True,annual,False,1,0,Company_445,HealthTech,US,2023-10-13,partner,18,0.6,2024-11,45.0,13778.0,6.0
S-71cb15,A-2d4502,2024-12-12,,Enterprise,34,6766,81192,False,False,False,False,annual,True,0,1,Company_45,FinTech,IN,2024-04-29,event,413,13.8,2024-12,7.0,1638.0,0.0
S-37dc91,A-a1bbb6,2024-10-04,,Pro,15,0,0,True,False,False,False,annual,True,0,1,Company_74,DevTools,CA,2023-04-05,organic,482,16.1,2024-10,20.0,9544.0,0.0
S-6cf72f,A-a8d89d,2024-09-24,,Basic,17,0,0,True,True,False,False,monthly,True,0,1,Company_326,EdTech,US,2023-12-08,ads,492,16.4,2024-09,26.0,11080.0,0.0
S-117d65,A-86902e,2024-11-30,,Basic,34,646,7752,False,False,False,False,annual,True,0,1,Company_169,HealthTech,IN,2023-05-02,other,425,14.2,2024-11,33.0,10488.0,5.0
S-529f0c,A-592832,2024-11-28,2024-12-10,Pro,18,0,0,True,False,False,True,monthly,True,1,0,Company_10,Cybersecurity,US,2024-09-25,organic,12,0.4,2024-11,51.0,21093.0,5.0
S-3d58c6,A-054577,2024-06-15,,Basic,34,646,7752,False,False,False,False,monthly,True,0,1,Company_455,EdTech,UK,2024-04-28,ads,593,19.8,2024-06,47.0,8635.0,5.0
S-b33593,A-7641d3,2023-10-02,,Pro,11,0,0,True,False,False,False,monthly,False,0,1,Company_429,EdTech,US,2023-02-16,partner,850,28.3,2023-10,54.0,12222.0,1.0
S-c6287d,A-075038,2024-07-25,,Pro,17,833,9996,False,False,False,False,monthly,True,0,1,Company_397,HealthTech,UK,2023-05-12,ads,553,18.4,2024-07,61.0,13219.0,0.0
S-a2cd6a,A-508199,2024-12-11,,Enterprise,19,0,0,True,False,False,False,monthly,True,0,1,Company_208,FinTech,AU,2024-01-28,event,414,13.8,2024-12,71.0,31498.0,9.0
S-30a9dd,A-417d2f,2024-10-30,,Basic,8,0,0,True,False,False,False,annual,True,0,1,Company_285,Cybersecurity,IN,2023-07-04,partner,456,15.2,2024-10,46.0,15769.0,0.0
S-eef0cd,A-600734,2024-01-13,,Pro,29,1421,17052,False,False,False,False,annual,True,0,1,Company_327,DevTools,US,2023-11-14,organic,747,24.9,2024-01,73.0,15637.0,0.0
S-15a897,A-d26ab4,2024-11-08,,Enterprise,9,0,0,True,False,False,False,annual,False,0,1,Company_497,DevTools,UK,2024-11-07,organic,447,14.9,2024-11,50.0,7209.0,2.0
S-9ee11d,A-104f1a,2024-10-11,,Pro,24,1176,14112,False,False,False,False,monthly,True,0,1,Company_89,Cybersecurity,US,2024-08-17,other,475,15.8,2024-10,56.0,26773.0,5.0
S-f76252,A-560d27,2024-10-07,,Basic,23,437,5244,False,False,False,False,annual,True,0,1,Company_266,DevTools,US,2024-05-05,organic,479,16.0,2024-10,36.0,15161.0,3.0
S-d920e7,A-bc4d48,2024-11-28,,Enterprise,35,6965,83580,False,False,False,False,annual,False,0,1,Company_343,EdTech,US,2024-06-12,ads,427,14.2,2024-11,31.0,10572.0,3.0
S-75985b,A-3793ee,2023-11-25,,Enterprise,49,0,0,True,False,False,False,monthly,True,0,1,Company_332,Cybersecurity,CA,2023-03-21,organic,796,26.5,2023-11,63.0,13901.0,2.0
S-765a5f,A-c9bb3e,2024-04-01,2024-04-02,Pro,35,1715,20580,False,False,False,True,annual,True,1,0,Company_336,EdTech,US,2024-03-24,ads,1,0.0,2024-04,60.0,29449.0,3.0
S-c318ea,A-ccb686,2024-08-17,,Enterprise,10,1990,23880,False,False,False,False,monthly,True,0,1,Company_491,DevTools,US,2024-01-22,other,530,17.7,2024-08,41.0,12161.0,1.0
S-964542,A-a8b49c,2024-09-25,,Enterprise,12,2388,28656,False,False,False,False,annual,True,0,1,Company_72,Cybersecurity,UK,2023-10-06,partner,491,16.4,2024-09,62.0,18231.0,4.0
S-6c4770,A-fa3095,2023-09-18,,Enterprise,70,0,0,True,False,False,False,monthly,True,0,1,Company_174,FinTech,US,2023-09-03,ads,864,28.8,2023-09,45.0,20327.0,4.0
S-694277,A-34d880,2024-10-11,,Enterprise,4,796,9552,False,False,False,False,monthly,True,0,1,Company_207,Cybersecurity,AU,2024-04-11,ads,475,15.8,2024-10,31.0,5315.0,0.0
S-97fab7,A-8ed5dd,2024-03-27,2024-10-08,Basic,5,95,1140,False,False,False,True,annual,False,1,0,Company_222,EdTech,UK,2023-06-29,event,195,6.5,2024-03,65.0,15259.0,13.0
S-fb4fae,A-39b19f,2024-03-25,2024-05-01,Enterprise,41,8159,97908,False,False,False,True,monthly,True,1,0,Company_176,FinTech,US,2023-02-03,partner,37,1.2,2024-03,53.0,7083.0,1.0
S-7b211a,A-e5d6ab,2024-11-10,,Pro,32,1568,18816,False,False,False,False,annual,True,0,1,Company_7,EdTech,US,2023-04-15,partner,445,14.8,2024-11,38.0,8182.0,0.0
S-da9362,A-b2225d,2024-05-21,,Basic,47,893,10716,False,False,False,False,annual,True,0,1,Company_50,FinTech,US,2024-03-08,ads,618,20.6,2024-05,72.0,21798.0,8.0
S-79b038,A-b07b56,2024-11-29,,Basic,25,475,5700,False,False,False,False,annual,True,0,1,Company_292,DevTools,US,2024-11-08,event,426,14.2,2024-11,32.0,12691.0,0.0
S-9a6a1b,A-c16b88,2024-03-09,,Pro,23,0,0,True,False,False,False,annual,True,0,1,Company_431,HealthTech,US,2023-12-02,event,691,23.0,2024-03,50.0,20960.0,7.0
S-82348a,A-4e960a,2024-04-02,,Basic,12,0,0,True,False,False,False,annual,False,0,1,Company_277,FinTech,US,2024-01-17,other,667,22.2,2024-04,76.0,22499.0,1.0
S-df0314,A-39ddf4,2024-12-21,,Pro,40,1960,23520,False,False,False,False,monthly,True,0,1,Company_435,EdTech,US,2024-12-05,partner,404,13.5,2024-12,56.0,12558.0,3.0
S-dd5a4c,A-716841,2024-05-13,,Basic,161,3059,36708,False,False,False,False,annual,True,0,1,Company_437,FinTech,US,2024-05-06,other,626,20.9,2024-05,60.0,20298.0,4.0
S-54bb4e,A-54d94a,2023-12-16,,Basic,55,1045,12540,False,False,False,False,monthly,True,0,1,Company_385,Cybersecurity,IN,2023-05-01,event,775,25.8,2023-12,21.0,5208.0,2.0
S-d98caa,A-09316c,2024-12-29,,Enterprise,70,13930,167160,False,False,False,False,annual,True,0,1,Company_341,FinTech,AU,2024-09-11,organic,396,13.2,2024-12,33.0,10730.0,2.0
S-eea4ae,A-ffc04f,2024-09-14,,Pro,13,0,0,True,False,False,False,monthly,False,0,1,Company_307,EdTech,US,2024-06-06,ads,502,16.7,2024-09,61.0,20703.0,1.0
S-bd02dd,A-eb7fac,2023-12-26,,Pro,12,588,7056,False,False,False,False,monthly,True,0,1,Company_28,DevTools,US,2023-10-28,organic,765,25.5,2023-12,29.0,12629.0,4.0
S-6d4050,A-854864,2024-12-09,,Enterprise,20,3980,47760,False,False,False,False,monthly,True,0,1,Company_38,FinTech,IN,2024-12-07,event,416,13.9,2024-12,25.0,4053.0,2.0
S-3bb329,A-1e1b80,2024-07-21,,Pro,50,2450,29400,False,False,False,False,monthly,True,0,1,Company_416,FinTech,CA,2023-09-12,other,557,18.6,2024-07,65.0,24808.0,3.0
S-f639fb,A-9f2731,2024-10-12,,Pro,27,0,0,True,False,False,False,monthly,True,0,1,Company_24,FinTech,IN,2024-10-04,event,474,15.8,2024-10,33.0,12646.0,2.0
S-466093,A-883b7d,2024-08-17,,Basic,78,1482,17784,False,False,False,False,annual,True,0,1,Company_313,Cybersecurity,IN,2024-03-28,other,530,17.7,2024-08,44.0,11522.0,3.0
S-8bbfcd,A-eb1312,2024-12-02,,Basic,25,475,5700,False,False,False,False,annual,False,0,1,Company_322,FinTech,US,2024-09-16,partner,423,14.1,2024-12,103.0,28333.0,9.0
S-ff23a7,A-35083d,2024-08-04,,Pro,48,0,0,True,False,False,False,monthly,True,0,1,Company_27,HealthTech,IN,2023-04-28,partner,543,18.1,2024-08,25.0,2803.0,1.0
S-c92099,A-7f4db3,2024-12-08,2024-12-14,Enterprise,24,4776,57312,False,False,False,True,annual,True,1,0,Company_441,FinTech,US,2023-03-05,other,6,0.2,2024-12,51.0,16250.0,2.0
S-188518,A-86fc1d,2024-11-08,,Enterprise,26,0,0,True,False,False,False,monthly,True,0,1,Company_328,DevTools,UK,2024-07-26,partner,447,14.9,2024-11,26.0,6716.0,2.0
S-4f8c90,A-32fb14,2024-03-18,,Basic,29,551,6612,False,False,False,False,annual,True,0,1,Company_25,DevTools,US,2023-03-07,event,682,22.7,2024-03,75.0,22628.0,1.0
S-495e57,A-bbc346,2024-08-31,2024-10-26,Pro,20,980,11760,False,True,False,True,annual,True,1,0,Company_138,FinTech,US,2024-08-29,partner,56,1.9,2024-08,49.0,8029.0,0.0
S-3fbf9e,A-00bed1,2024-04-06,,Pro,28,1372,16464,False,False,False,False,monthly,True,0,1,Company_306,Cybersecurity,US,2023-11-14,ads,663,22.1,2024-04,62.0,19490.0,3.0
S-15be1c,A-b20d99,2024-09-26,,Pro,27,1323,15876,False,False,False,False,monthly,True,0,1,Company_29,HealthTech,IN,2023-09-27,other,490,16.3,2024-09,43.0,14547.0,3.0
S-a18ab0,A-309e54,2024-12-21,,Pro,15,735,8820,False,False,False,False,monthly,True,0,1,Company_371,DevTools,US,2024-12-09,other,404,13.5,2024-12,80.0,30248.0,0.0
S-008cab,A-202b67,2024-05-31,,Pro,11,539,6468,False,False,False,False,monthly,False,0,1,Company_305,HealthTech,US,2024-03-22,organic,608,20.3,2024-05,96.0,28356.0,8.0
S-09950d,A-5f2961,2024-11-27,,Enterprise,7,1393,16716,False,False,False,False,annual,True,0,1,Company_284,HealthTech,US,2024-11-22,partner,428,14.3,2024-11,65.0,15637.0,4.0
